,X,Y,XYIndex,Category,Description
779,-122.4913363787585,37.75720146916224,779.0,,
780,-122.4913363787585,37.758322433861075,780.0,,
781,-122.4913363787585,37.760564363258744,781.0,,
782,-122.4913363787585,37.76168532795758,782.0,,
783,-122.4913363787585,37.762806292656414,783.0,,
784,-122.4898493330564,37.7078790224135,784.0,LARCENY/THEFT,LARCENY/THEFT
785,-122.4898493330564,37.708999987112335,785.0,LARCENY/THEFT,LARCENY/THEFT
786,-122.4898493330564,37.71012095181117,786.0,OTHER OFFENSES,OTHER OFFENSES
787,-122.4898493330564,37.711241916510005,787.0,ASSAULT,ASSAULT
788,-122.4898493330564,37.71236288120884,788.0,ASSAULT,ASSAULT
789,-122.4898493330564,37.713483845907675,789.0,ASSAULT,ASSAULT
790,-122.4898493330564,37.71460481060651,790.0,LARCENY/THEFT,LARCENY/THEFT
791,-122.4898493330564,37.715725775305344,791.0,LARCENY/THEFT,LARCENY/THEFT
792,-122.4898493330564,37.71684674000418,792.0,OTHER OFFENSES,OTHER OFFENSES
793,-122.4898493330564,37.717967704703014,793.0,LARCENY/THEFT,LARCENY/THEFT
794,-122.4898493330564,37.71908866940185,794.0,LARCENY/THEFT,LARCENY/THEFT
795,-122.4898493330564,37.720209634100684,795.0,LARCENY/THEFT,LARCENY/THEFT
796,-122.4898493330564,37.72133059879952,796.0,LARCENY/THEFT,LARCENY/THEFT
797,-122.4898493330564,37.72245156349835,797.0,LARCENY/THEFT,LARCENY/THEFT
798,-122.4898493330564,37.72357252819719,798.0,NON-CRIMINAL,NON-CRIMINAL
799,-122.4898493330564,37.72469349289602,799.0,VANDALISM,VANDALISM
800,-122.4898493330564,37.72581445759486,800.0,LARCENY/THEFT,LARCENY/THEFT
801,-122.4898493330564,37.7269354222937,801.0,LARCENY/THEFT,LARCENY/THEFT
802,-122.4898493330564,37.728056386992534,802.0,BURGLARY,BURGLARY
803,-122.4898493330564,37.72917735169137,803.0,LARCENY/THEFT,LARCENY/THEFT
804,-122.4898493330564,37.730298316390204,804.0,LARCENY/THEFT,LARCENY/THEFT
805,-122.4898493330564,37.73141928108904,805.0,LARCENY/THEFT,LARCENY/THEFT
806,-122.4898493330564,37.732540245787874,806.0,LARCENY/THEFT,LARCENY/THEFT
807,-122.4898493330564,37.73366121048671,807.0,MISSING PERSON,MISSING PERSON
808,-122.4898493330564,37.73478217518554,808.0,LARCENY/THEFT,LARCENY/THEFT
809,-122.4898493330564,37.73590313988438,809.0,LARCENY/THEFT,LARCENY/THEFT
810,-122.4898493330564,37.73702410458321,810.0,LARCENY/THEFT,LARCENY/THEFT
811,-122.4898493330564,37.73814506928205,811.0,LARCENY/THEFT,LARCENY/THEFT
812,-122.4898493330564,37.73926603398088,812.0,LARCENY/THEFT,LARCENY/THEFT
813,-122.4898493330564,37.74038699867972,813.0,LARCENY/THEFT,LARCENY/THEFT
814,-122.4898493330564,37.74150796337855,814.0,NON-CRIMINAL,NON-CRIMINAL
815,-122.4898493330564,37.74262892807739,815.0,NON-CRIMINAL,NON-CRIMINAL
816,-122.4898493330564,37.74374989277622,816.0,NON-CRIMINAL,NON-CRIMINAL
817,-122.4898493330564,37.74487085747506,817.0,NON-CRIMINAL,NON-CRIMINAL
818,-122.4898493330564,37.74599182217389,818.0,LARCENY/THEFT,LARCENY/THEFT
819,-122.4898493330564,37.74711278687273,819.0,LARCENY/THEFT,LARCENY/THEFT
820,-122.4898493330564,37.74823375157156,820.0,,
821,-122.4898493330564,37.749354716270396,821.0,,
822,-122.4898493330564,37.75047568096923,822.0,,
823,-122.4898493330564,37.751596645668066,823.0,,
824,-122.4898493330564,37.7527176103669,824.0,,
825,-122.4898493330564,37.753838575065735,825.0,,
826,-122.4898493330564,37.75495953976457,826.0,,
827,-122.4898493330564,37.756080504463405,827.0,,
828,-122.4898493330564,37.75720146916224,828.0,,
829,-122.4898493330564,37.758322433861075,829.0,,
830,-122.4898493330564,37.760564363258744,830.0,,
831,-122.4898493330564,37.76168532795758,831.0,,
832,-122.4898493330564,37.762806292656414,832.0,,
833,-122.48836228735429,37.7078790224135,833.0,MISSING PERSON,MISSING PERSON
834,-122.48836228735429,37.708999987112335,834.0,OTHER OFFENSES,OTHER OFFENSES
835,-122.48836228735429,37.71012095181117,835.0,OTHER OFFENSES,OTHER OFFENSES
836,-122.48836228735429,37.711241916510005,836.0,OTHER OFFENSES,OTHER OFFENSES
837,-122.48836228735429,37.71236288120884,837.0,VEHICLE THEFT,VEHICLE THEFT
838,-122.48836228735429,37.713483845907675,838.0,MISSING PERSON,MISSING PERSON
839,-122.48836228735429,37.71460481060651,839.0,OTHER OFFENSES,OTHER OFFENSES
840,-122.48836228735429,37.715725775305344,840.0,LARCENY/THEFT,LARCENY/THEFT
841,-122.48836228735429,37.71684674000418,841.0,LARCENY/THEFT,LARCENY/THEFT
842,-122.48836228735429,37.717967704703014,842.0,LARCENY/THEFT,LARCENY/THEFT
843,-122.48836228735429,37.71908866940185,843.0,LARCENY/THEFT,LARCENY/THEFT
844,-122.48836228735429,37.720209634100684,844.0,LARCENY/THEFT,LARCENY/THEFT
845,-122.48836228735429,37.72133059879952,845.0,LARCENY/THEFT,LARCENY/THEFT
846,-122.48836228735429,37.72245156349835,846.0,LARCENY/THEFT,LARCENY/THEFT
847,-122.48836228735429,37.72357252819719,847.0,LARCENY/THEFT,LARCENY/THEFT
848,-122.48836228735429,37.72469349289602,848.0,LARCENY/THEFT,LARCENY/THEFT
849,-122.48836228735429,37.72581445759486,849.0,OTHER OFFENSES,OTHER OFFENSES
850,-122.48836228735429,37.7269354222937,850.0,VEHICLE THEFT,VEHICLE THEFT
851,-122.48836228735429,37.728056386992534,851.0,VANDALISM,VANDALISM
852,-122.48836228735429,37.72917735169137,852.0,LARCENY/THEFT,LARCENY/THEFT
853,-122.48836228735429,37.730298316390204,853.0,VEHICLE THEFT,VEHICLE THEFT
854,-122.48836228735429,37.73141928108904,854.0,OTHER OFFENSES,OTHER OFFENSES
855,-122.48836228735429,37.732540245787874,855.0,LARCENY/THEFT,LARCENY/THEFT
856,-122.48836228735429,37.73366121048671,856.0,LARCENY/THEFT,LARCENY/THEFT
857,-122.48836228735429,37.73478217518554,857.0,LARCENY/THEFT,LARCENY/THEFT
858,-122.48836228735429,37.73590313988438,858.0,LARCENY/THEFT,LARCENY/THEFT
859,-122.48836228735429,37.73702410458321,859.0,LARCENY/THEFT,LARCENY/THEFT
860,-122.48836228735429,37.73814506928205,860.0,,
861,-122.48836228735429,37.73926603398088,861.0,LARCENY/THEFT,LARCENY/THEFT
862,-122.48836228735429,37.74038699867972,862.0,LARCENY/THEFT,LARCENY/THEFT
863,-122.48836228735429,37.74150796337855,863.0,VEHICLE THEFT,VEHICLE THEFT
864,-122.48836228735429,37.74262892807739,864.0,OTHER OFFENSES,OTHER OFFENSES
865,-122.48836228735429,37.74374989277622,865.0,LARCENY/THEFT,LARCENY/THEFT
866,-122.48836228735429,37.74487085747506,866.0,LARCENY/THEFT,LARCENY/THEFT
867,-122.48836228735429,37.74599182217389,867.0,LARCENY/THEFT,LARCENY/THEFT
868,-122.48836228735429,37.74711278687273,868.0,VEHICLE THEFT,VEHICLE THEFT
869,-122.48836228735429,37.74823375157156,869.0,,
870,-122.48836228735429,37.749354716270396,870.0,,
871,-122.48836228735429,37.75047568096923,871.0,,
872,-122.48836228735429,37.751596645668066,872.0,,
873,-122.48836228735429,37.7527176103669,873.0,,
874,-122.48836228735429,37.753838575065735,874.0,,
875,-122.48836228735429,37.75495953976457,875.0,,
876,-122.48836228735429,37.756080504463405,876.0,,
877,-122.48836228735429,37.75720146916224,877.0,,
878,-122.48836228735429,37.758322433861075,878.0,,
879,-122.48836228735429,37.760564363258744,879.0,,
880,-122.48836228735429,37.76168532795758,880.0,,
881,-122.48836228735429,37.762806292656414,881.0,,
882,-122.4868752416522,37.7078790224135,882.0,ASSAULT,ASSAULT
883,-122.4868752416522,37.708999987112335,883.0,OTHER OFFENSES,OTHER OFFENSES
884,-122.4868752416522,37.71012095181117,884.0,OTHER OFFENSES,OTHER OFFENSES
885,-122.4868752416522,37.711241916510005,885.0,OTHER OFFENSES,OTHER OFFENSES
886,-122.4868752416522,37.71236288120884,886.0,MISSING PERSON,MISSING PERSON
887,-122.4868752416522,37.713483845907675,887.0,OTHER OFFENSES,OTHER OFFENSES
888,-122.4868752416522,37.71460481060651,888.0,MISSING PERSON,MISSING PERSON
889,-122.4868752416522,37.715725775305344,889.0,OTHER OFFENSES,OTHER OFFENSES
890,-122.4868752416522,37.71684674000418,890.0,LARCENY/THEFT,LARCENY/THEFT
891,-122.4868752416522,37.717967704703014,891.0,MISSING PERSON,MISSING PERSON
892,-122.4868752416522,37.71908866940185,892.0,LARCENY/THEFT,LARCENY/THEFT
893,-122.4868752416522,37.720209634100684,893.0,LARCENY/THEFT,LARCENY/THEFT
894,-122.4868752416522,37.72133059879952,894.0,LARCENY/THEFT,LARCENY/THEFT
895,-122.4868752416522,37.72245156349835,895.0,VEHICLE THEFT,VEHICLE THEFT
896,-122.4868752416522,37.72357252819719,896.0,LARCENY/THEFT,LARCENY/THEFT
897,-122.4868752416522,37.72469349289602,897.0,LARCENY/THEFT,LARCENY/THEFT
898,-122.4868752416522,37.72581445759486,898.0,LARCENY/THEFT,LARCENY/THEFT
899,-122.4868752416522,37.7269354222937,899.0,ASSAULT,ASSAULT
900,-122.4868752416522,37.728056386992534,900.0,VANDALISM,VANDALISM
901,-122.4868752416522,37.72917735169137,901.0,NON-CRIMINAL,NON-CRIMINAL
902,-122.4868752416522,37.730298316390204,902.0,NON-CRIMINAL,NON-CRIMINAL
903,-122.4868752416522,37.73141928108904,903.0,LARCENY/THEFT,LARCENY/THEFT
904,-122.4868752416522,37.732540245787874,904.0,LARCENY/THEFT,LARCENY/THEFT
905,-122.4868752416522,37.73366121048671,905.0,,
906,-122.4868752416522,37.73478217518554,906.0,NON-CRIMINAL,NON-CRIMINAL
907,-122.4868752416522,37.73590313988438,907.0,LARCENY/THEFT,LARCENY/THEFT
908,-122.4868752416522,37.73702410458321,908.0,LARCENY/THEFT,LARCENY/THEFT
909,-122.4868752416522,37.73814506928205,909.0,LARCENY/THEFT,LARCENY/THEFT
910,-122.4868752416522,37.73926603398088,910.0,LARCENY/THEFT,LARCENY/THEFT
911,-122.4868752416522,37.74038699867972,911.0,LARCENY/THEFT,LARCENY/THEFT
912,-122.4868752416522,37.74150796337855,912.0,LARCENY/THEFT,LARCENY/THEFT
913,-122.4868752416522,37.74262892807739,913.0,VEHICLE THEFT,VEHICLE THEFT
914,-122.4868752416522,37.74374989277622,914.0,OTHER OFFENSES,OTHER OFFENSES
915,-122.4868752416522,37.74487085747506,915.0,ASSAULT,ASSAULT
916,-122.4868752416522,37.74599182217389,916.0,LARCENY/THEFT,LARCENY/THEFT
917,-122.4868752416522,37.74711278687273,917.0,LARCENY/THEFT,LARCENY/THEFT
918,-122.4868752416522,37.74823375157156,918.0,OTHER OFFENSES,OTHER OFFENSES
919,-122.4868752416522,37.749354716270396,919.0,,
920,-122.4868752416522,37.75047568096923,920.0,,
921,-122.4868752416522,37.751596645668066,921.0,,
922,-122.4868752416522,37.7527176103669,922.0,,
923,-122.4868752416522,37.753838575065735,923.0,,
924,-122.4868752416522,37.75495953976457,924.0,,
925,-122.4868752416522,37.756080504463405,925.0,,
926,-122.4868752416522,37.75720146916224,926.0,,
927,-122.4868752416522,37.758322433861075,927.0,,
928,-122.4868752416522,37.760564363258744,928.0,,
929,-122.4868752416522,37.76168532795758,929.0,,
930,-122.4868752416522,37.762806292656414,930.0,,
931,-122.4853881959501,37.7078790224135,931.0,OTHER OFFENSES,OTHER OFFENSES
932,-122.4853881959501,37.708999987112335,932.0,MISSING PERSON,MISSING PERSON
933,-122.4853881959501,37.71012095181117,933.0,OTHER OFFENSES,OTHER OFFENSES
934,-122.4853881959501,37.711241916510005,934.0,MISSING PERSON,MISSING PERSON
935,-122.4853881959501,37.71236288120884,935.0,VEHICLE THEFT,VEHICLE THEFT
936,-122.4853881959501,37.713483845907675,936.0,OTHER OFFENSES,OTHER OFFENSES
937,-122.4853881959501,37.71460481060651,937.0,OTHER OFFENSES,OTHER OFFENSES
938,-122.4853881959501,37.715725775305344,938.0,LARCENY/THEFT,LARCENY/THEFT
939,-122.4853881959501,37.71684674000418,939.0,VEHICLE THEFT,VEHICLE THEFT
940,-122.4853881959501,37.717967704703014,940.0,LARCENY/THEFT,LARCENY/THEFT
941,-122.4853881959501,37.71908866940185,941.0,LARCENY/THEFT,LARCENY/THEFT
942,-122.4853881959501,37.720209634100684,942.0,LARCENY/THEFT,LARCENY/THEFT
943,-122.4853881959501,37.72133059879952,943.0,LARCENY/THEFT,LARCENY/THEFT
944,-122.4853881959501,37.72245156349835,944.0,LARCENY/THEFT,LARCENY/THEFT
945,-122.4853881959501,37.72357252819719,945.0,LARCENY/THEFT,LARCENY/THEFT
946,-122.4853881959501,37.72469349289602,946.0,LARCENY/THEFT,LARCENY/THEFT
947,-122.4853881959501,37.72581445759486,947.0,LARCENY/THEFT,LARCENY/THEFT
948,-122.4853881959501,37.7269354222937,948.0,LARCENY/THEFT,LARCENY/THEFT
949,-122.4853881959501,37.728056386992534,949.0,LARCENY/THEFT,LARCENY/THEFT
950,-122.4853881959501,37.72917735169137,950.0,VEHICLE THEFT,VEHICLE THEFT
951,-122.4853881959501,37.730298316390204,951.0,SUSPICIOUS OCC,SUSPICIOUS OCC
952,-122.4853881959501,37.73141928108904,952.0,OTHER OFFENSES,OTHER OFFENSES
953,-122.4853881959501,37.732540245787874,953.0,OTHER OFFENSES,OTHER OFFENSES
954,-122.4853881959501,37.73366121048671,954.0,,
955,-122.4853881959501,37.73478217518554,955.0,VEHICLE THEFT,VEHICLE THEFT
956,-122.4853881959501,37.73590313988438,956.0,LARCENY/THEFT,LARCENY/THEFT
957,-122.4853881959501,37.73702410458321,957.0,NON-CRIMINAL,NON-CRIMINAL
958,-122.4853881959501,37.73814506928205,958.0,DRUG/NARCOTIC,DRUG/NARCOTIC
959,-122.4853881959501,37.73926603398088,959.0,LARCENY/THEFT,LARCENY/THEFT
960,-122.4853881959501,37.74038699867972,960.0,LARCENY/THEFT,LARCENY/THEFT
961,-122.4853881959501,37.74150796337855,961.0,LARCENY/THEFT,LARCENY/THEFT
962,-122.4853881959501,37.74262892807739,962.0,LARCENY/THEFT,LARCENY/THEFT
963,-122.4853881959501,37.74374989277622,963.0,LARCENY/THEFT,LARCENY/THEFT
964,-122.4853881959501,37.74487085747506,964.0,LARCENY/THEFT,LARCENY/THEFT
965,-122.4853881959501,37.74599182217389,965.0,LARCENY/THEFT,LARCENY/THEFT
966,-122.4853881959501,37.74711278687273,966.0,LARCENY/THEFT,LARCENY/THEFT
967,-122.4853881959501,37.74823375157156,967.0,LARCENY/THEFT,LARCENY/THEFT
968,-122.4853881959501,37.749354716270396,968.0,,
969,-122.4853881959501,37.75047568096923,969.0,,
970,-122.4853881959501,37.751596645668066,970.0,,
971,-122.4853881959501,37.7527176103669,971.0,,
972,-122.4853881959501,37.753838575065735,972.0,,
973,-122.4853881959501,37.75495953976457,973.0,NON-CRIMINAL,NON-CRIMINAL
974,-122.4853881959501,37.756080504463405,974.0,,
975,-122.4853881959501,37.75720146916224,975.0,,
976,-122.4853881959501,37.758322433861075,976.0,,
977,-122.4853881959501,37.760564363258744,977.0,,
978,-122.4853881959501,37.76168532795758,978.0,,
979,-122.4853881959501,37.762806292656414,979.0,,
980,-122.483901150248,37.7078790224135,980.0,OTHER OFFENSES,OTHER OFFENSES
981,-122.483901150248,37.708999987112335,981.0,VEHICLE THEFT,VEHICLE THEFT
982,-122.483901150248,37.71012095181117,982.0,MISSING PERSON,MISSING PERSON
983,-122.483901150248,37.711241916510005,983.0,ASSAULT,ASSAULT
984,-122.483901150248,37.71236288120884,984.0,VEHICLE THEFT,VEHICLE THEFT
985,-122.483901150248,37.713483845907675,985.0,MISSING PERSON,MISSING PERSON
986,-122.483901150248,37.71460481060651,986.0,OTHER OFFENSES,OTHER OFFENSES
987,-122.483901150248,37.715725775305344,987.0,LARCENY/THEFT,LARCENY/THEFT
988,-122.483901150248,37.71684674000418,988.0,,
989,-122.483901150248,37.717967704703014,989.0,LARCENY/THEFT,LARCENY/THEFT
990,-122.483901150248,37.71908866940185,990.0,OTHER OFFENSES,OTHER OFFENSES
991,-122.483901150248,37.720209634100684,991.0,LARCENY/THEFT,LARCENY/THEFT
992,-122.483901150248,37.72133059879952,992.0,LARCENY/THEFT,LARCENY/THEFT
993,-122.483901150248,37.72245156349835,993.0,OTHER OFFENSES,OTHER OFFENSES
994,-122.483901150248,37.72357252819719,994.0,LARCENY/THEFT,LARCENY/THEFT
995,-122.483901150248,37.72469349289602,995.0,LARCENY/THEFT,LARCENY/THEFT
996,-122.483901150248,37.72581445759486,996.0,LARCENY/THEFT,LARCENY/THEFT
997,-122.483901150248,37.7269354222937,997.0,SECONDARY CODES,SECONDARY CODES
998,-122.483901150248,37.728056386992534,998.0,NON-CRIMINAL,NON-CRIMINAL
999,-122.483901150248,37.72917735169137,999.0,LARCENY/THEFT,LARCENY/THEFT
1000,-122.483901150248,37.730298316390204,1000.0,BURGLARY,BURGLARY
1001,-122.483901150248,37.73141928108904,1001.0,LARCENY/THEFT,LARCENY/THEFT
1002,-122.483901150248,37.732540245787874,1002.0,VEHICLE THEFT,VEHICLE THEFT
1003,-122.483901150248,37.73366121048671,1003.0,LARCENY/THEFT,LARCENY/THEFT
1004,-122.483901150248,37.73478217518554,1004.0,LARCENY/THEFT,LARCENY/THEFT
1005,-122.483901150248,37.73590313988438,1005.0,LARCENY/THEFT,LARCENY/THEFT
1006,-122.483901150248,37.73702410458321,1006.0,NON-CRIMINAL,NON-CRIMINAL
1007,-122.483901150248,37.73814506928205,1007.0,DRUG/NARCOTIC,DRUG/NARCOTIC
1008,-122.483901150248,37.73926603398088,1008.0,OTHER OFFENSES,OTHER OFFENSES
1009,-122.483901150248,37.74038699867972,1009.0,MISSING PERSON,MISSING PERSON
1010,-122.483901150248,37.74150796337855,1010.0,LARCENY/THEFT,LARCENY/THEFT
1011,-122.483901150248,37.74262892807739,1011.0,LARCENY/THEFT,LARCENY/THEFT
1012,-122.483901150248,37.74374989277622,1012.0,LARCENY/THEFT,LARCENY/THEFT
1013,-122.483901150248,37.74487085747506,1013.0,OTHER OFFENSES,OTHER OFFENSES
1014,-122.483901150248,37.74599182217389,1014.0,LARCENY/THEFT,LARCENY/THEFT
1015,-122.483901150248,37.74711278687273,1015.0,LARCENY/THEFT,LARCENY/THEFT
1016,-122.483901150248,37.74823375157156,1016.0,LARCENY/THEFT,LARCENY/THEFT
1017,-122.483901150248,37.749354716270396,1017.0,LARCENY/THEFT,LARCENY/THEFT
1018,-122.483901150248,37.75047568096923,1018.0,,
1019,-122.483901150248,37.751596645668066,1019.0,,
1020,-122.483901150248,37.7527176103669,1020.0,,
1021,-122.483901150248,37.753838575065735,1021.0,,
1022,-122.483901150248,37.75495953976457,1022.0,,
1023,-122.483901150248,37.756080504463405,1023.0,,
1024,-122.483901150248,37.75720146916224,1024.0,,
1025,-122.483901150248,37.758322433861075,1025.0,,
1026,-122.483901150248,37.760564363258744,1026.0,,
1027,-122.483901150248,37.76168532795758,1027.0,,
1028,-122.483901150248,37.762806292656414,1028.0,,
1029,-122.4824141045459,37.7078790224135,1029.0,ASSAULT,ASSAULT
1030,-122.4824141045459,37.708999987112335,1030.0,VEHICLE THEFT,VEHICLE THEFT
1031,-122.4824141045459,37.71012095181117,1031.0,OTHER OFFENSES,OTHER OFFENSES
1032,-122.4824141045459,37.711241916510005,1032.0,OTHER OFFENSES,OTHER OFFENSES
1033,-122.4824141045459,37.71236288120884,1033.0,VEHICLE THEFT,VEHICLE THEFT
1034,-122.4824141045459,37.713483845907675,1034.0,VEHICLE THEFT,VEHICLE THEFT
1035,-122.4824141045459,37.71460481060651,1035.0,OTHER OFFENSES,OTHER OFFENSES
1036,-122.4824141045459,37.715725775305344,1036.0,,
1037,-122.4824141045459,37.71684674000418,1037.0,,
1038,-122.4824141045459,37.717967704703014,1038.0,OTHER OFFENSES,OTHER OFFENSES
1039,-122.4824141045459,37.71908866940185,1039.0,LARCENY/THEFT,LARCENY/THEFT
1040,-122.4824141045459,37.720209634100684,1040.0,LARCENY/THEFT,LARCENY/THEFT
1041,-122.4824141045459,37.72133059879952,1041.0,LARCENY/THEFT,LARCENY/THEFT
1042,-122.4824141045459,37.72245156349835,1042.0,LARCENY/THEFT,LARCENY/THEFT
1043,-122.4824141045459,37.72357252819719,1043.0,LARCENY/THEFT,LARCENY/THEFT
1044,-122.4824141045459,37.72469349289602,1044.0,NON-CRIMINAL,NON-CRIMINAL
1045,-122.4824141045459,37.72581445759486,1045.0,LARCENY/THEFT,LARCENY/THEFT
1046,-122.4824141045459,37.7269354222937,1046.0,LARCENY/THEFT,LARCENY/THEFT
1047,-122.4824141045459,37.728056386992534,1047.0,NON-CRIMINAL,NON-CRIMINAL
1048,-122.4824141045459,37.72917735169137,1048.0,NON-CRIMINAL,NON-CRIMINAL
1049,-122.4824141045459,37.730298316390204,1049.0,NON-CRIMINAL,NON-CRIMINAL
1050,-122.4824141045459,37.73141928108904,1050.0,BURGLARY,BURGLARY
1051,-122.4824141045459,37.732540245787874,1051.0,BURGLARY,BURGLARY
1052,-122.4824141045459,37.73366121048671,1052.0,LARCENY/THEFT,LARCENY/THEFT
1053,-122.4824141045459,37.73478217518554,1053.0,LARCENY/THEFT,LARCENY/THEFT
1054,-122.4824141045459,37.73590313988438,1054.0,LARCENY/THEFT,LARCENY/THEFT
1055,-122.4824141045459,37.73702410458321,1055.0,MISSING PERSON,MISSING PERSON
1056,-122.4824141045459,37.73814506928205,1056.0,NON-CRIMINAL,NON-CRIMINAL
1057,-122.4824141045459,37.73926603398088,1057.0,VEHICLE THEFT,VEHICLE THEFT
1058,-122.4824141045459,37.74038699867972,1058.0,LARCENY/THEFT,LARCENY/THEFT
1059,-122.4824141045459,37.74150796337855,1059.0,LARCENY/THEFT,LARCENY/THEFT
1060,-122.4824141045459,37.74262892807739,1060.0,LARCENY/THEFT,LARCENY/THEFT
1061,-122.4824141045459,37.74374989277622,1061.0,LARCENY/THEFT,LARCENY/THEFT
1062,-122.4824141045459,37.74487085747506,1062.0,OTHER OFFENSES,OTHER OFFENSES
1063,-122.4824141045459,37.74599182217389,1063.0,LARCENY/THEFT,LARCENY/THEFT
1064,-122.4824141045459,37.74711278687273,1064.0,LARCENY/THEFT,LARCENY/THEFT
1065,-122.4824141045459,37.74823375157156,1065.0,LARCENY/THEFT,LARCENY/THEFT
1066,-122.4824141045459,37.749354716270396,1066.0,BURGLARY,BURGLARY
1067,-122.4824141045459,37.75047568096923,1067.0,,
1068,-122.4824141045459,37.751596645668066,1068.0,,
1069,-122.4824141045459,37.7527176103669,1069.0,,
1070,-122.4824141045459,37.753838575065735,1070.0,,
1071,-122.4824141045459,37.75495953976457,1071.0,LARCENY/THEFT,LARCENY/THEFT
1072,-122.4824141045459,37.756080504463405,1072.0,LARCENY/THEFT,LARCENY/THEFT
1073,-122.4824141045459,37.75720146916224,1073.0,,
1074,-122.4824141045459,37.758322433861075,1074.0,,
1075,-122.4824141045459,37.760564363258744,1075.0,,
1076,-122.4824141045459,37.76168532795758,1076.0,,
1077,-122.4824141045459,37.762806292656414,1077.0,,
1078,-122.4809270588438,37.7078790224135,1078.0,ASSAULT,ASSAULT
1079,-122.4809270588438,37.708999987112335,1079.0,OTHER OFFENSES,OTHER OFFENSES
1080,-122.4809270588438,37.71012095181117,1080.0,VEHICLE THEFT,VEHICLE THEFT
1081,-122.4809270588438,37.711241916510005,1081.0,OTHER OFFENSES,OTHER OFFENSES
1082,-122.4809270588438,37.71236288120884,1082.0,VEHICLE THEFT,VEHICLE THEFT
1083,-122.4809270588438,37.713483845907675,1083.0,LARCENY/THEFT,LARCENY/THEFT
1084,-122.4809270588438,37.71460481060651,1084.0,LARCENY/THEFT,LARCENY/THEFT
1085,-122.4809270588438,37.715725775305344,1085.0,,
1086,-122.4809270588438,37.71684674000418,1086.0,VEHICLE THEFT,VEHICLE THEFT
1087,-122.4809270588438,37.717967704703014,1087.0,VEHICLE THEFT,VEHICLE THEFT
1088,-122.4809270588438,37.71908866940185,1088.0,OTHER OFFENSES,OTHER OFFENSES
1089,-122.4809270588438,37.720209634100684,1089.0,OTHER OFFENSES,OTHER OFFENSES
1090,-122.4809270588438,37.72133059879952,1090.0,LARCENY/THEFT,LARCENY/THEFT
1091,-122.4809270588438,37.72245156349835,1091.0,LARCENY/THEFT,LARCENY/THEFT
1092,-122.4809270588438,37.72357252819719,1092.0,VEHICLE THEFT,VEHICLE THEFT
1093,-122.4809270588438,37.72469349289602,1093.0,OTHER OFFENSES,OTHER OFFENSES
1094,-122.4809270588438,37.72581445759486,1094.0,VANDALISM,VANDALISM
1095,-122.4809270588438,37.7269354222937,1095.0,NON-CRIMINAL,NON-CRIMINAL
1096,-122.4809270588438,37.728056386992534,1096.0,LARCENY/THEFT,LARCENY/THEFT
1097,-122.4809270588438,37.72917735169137,1097.0,LARCENY/THEFT,LARCENY/THEFT
1098,-122.4809270588438,37.730298316390204,1098.0,LARCENY/THEFT,LARCENY/THEFT
1099,-122.4809270588438,37.73141928108904,1099.0,LARCENY/THEFT,LARCENY/THEFT
1100,-122.4809270588438,37.732540245787874,1100.0,LARCENY/THEFT,LARCENY/THEFT
1101,-122.4809270588438,37.73366121048671,1101.0,LARCENY/THEFT,LARCENY/THEFT
1102,-122.4809270588438,37.73478217518554,1102.0,OTHER OFFENSES,OTHER OFFENSES
1103,-122.4809270588438,37.73590313988438,1103.0,VEHICLE THEFT,VEHICLE THEFT
1104,-122.4809270588438,37.73702410458321,1104.0,VEHICLE THEFT,VEHICLE THEFT
1105,-122.4809270588438,37.73814506928205,1105.0,NON-CRIMINAL,NON-CRIMINAL
1106,-122.4809270588438,37.73926603398088,1106.0,NON-CRIMINAL,NON-CRIMINAL
1107,-122.4809270588438,37.74038699867972,1107.0,OTHER OFFENSES,OTHER OFFENSES
1108,-122.4809270588438,37.74150796337855,1108.0,LARCENY/THEFT,LARCENY/THEFT
1109,-122.4809270588438,37.74262892807739,1109.0,LARCENY/THEFT,LARCENY/THEFT
1110,-122.4809270588438,37.74374989277622,1110.0,LARCENY/THEFT,LARCENY/THEFT
1111,-122.4809270588438,37.74487085747506,1111.0,LARCENY/THEFT,LARCENY/THEFT
1112,-122.4809270588438,37.74599182217389,1112.0,LARCENY/THEFT,LARCENY/THEFT
1113,-122.4809270588438,37.74711278687273,1113.0,LARCENY/THEFT,LARCENY/THEFT
1114,-122.4809270588438,37.74823375157156,1114.0,LARCENY/THEFT,LARCENY/THEFT
1115,-122.4809270588438,37.749354716270396,1115.0,LARCENY/THEFT,LARCENY/THEFT
1116,-122.4809270588438,37.75047568096923,1116.0,LARCENY/THEFT,LARCENY/THEFT
1117,-122.4809270588438,37.751596645668066,1117.0,LARCENY/THEFT,LARCENY/THEFT
1118,-122.4809270588438,37.7527176103669,1118.0,LARCENY/THEFT,LARCENY/THEFT
1119,-122.4809270588438,37.753838575065735,1119.0,LARCENY/THEFT,LARCENY/THEFT
1120,-122.4809270588438,37.75495953976457,1120.0,LARCENY/THEFT,LARCENY/THEFT
1121,-122.4809270588438,37.756080504463405,1121.0,LARCENY/THEFT,LARCENY/THEFT
1122,-122.4809270588438,37.75720146916224,1122.0,,
1123,-122.4809270588438,37.758322433861075,1123.0,,
1124,-122.4809270588438,37.760564363258744,1124.0,,
1125,-122.4809270588438,37.76168532795758,1125.0,,
1126,-122.4809270588438,37.762806292656414,1126.0,,
